parliament,member,birthPlace,coordinates,start,end,party
57,Rachel Reeves,Lewisham,(-0.005369444 51.461455555),2017,2019,Labour Party
44,Emrys Hughes,Tonypandy,(-3.451202777 51.622325),1966,1969,Labour Party
42,Emrys Hughes,Tonypandy,(-3.451202777 51.622325),1959,1964,Labour Party
41,Emrys Hughes,Tonypandy,(-3.451202777 51.622325),1955,1959,Labour Party
39,Emrys Hughes,Tonypandy,(-3.451202777 51.622325),1950,1951,Labour Party
43,Emrys Hughes,Tonypandy,(-3.451202777 51.622325),1964,1966,Labour Party
40,Emrys Hughes,Tonypandy,(-3.451202777 51.622325),1951,1955,Labour Party
38,Emrys Hughes,Tonypandy,(-3.451202777 51.622325),1946,1950,Labour Party
56,Jamie Reed,Whitehaven,(-3.5855 54.548),2015,2017,Labour Party
55,Jamie Reed,Whitehaven,(-3.5855 54.548),2010,2015,Labour Party
54,Jamie Reed,Whitehaven,(-3.5855 54.548),2005,2010,Labour Party
49,Nick Raynsford,Northampton,(-0.9 52.233333333),1986,1987,Labour Party
51,Nick Raynsford,Northampton,(-0.9 52.233333333),1992,1997,Labour Party
52,Nick Raynsford,Northampton,(-0.9 52.233333333),1997,2001,Labour Party
55,Nick Raynsford,Northampton,(-0.9 52.233333333),2010,2015,Labour Party
53,Nick Raynsford,Northampton,(-0.9 52.233333333),2001,2005,Labour Party
54,Nick Raynsford,Northampton,(-0.9 52.233333333),2005,2010,Labour Party
51,Dawn Primarolo,London,(-0.1275 51.507222222),1992,1997,Labour Party
50,Dawn Primarolo,London,(-0.1275 51.507222222),1987,1992,Labour Party
54,Dawn Primarolo,London,(-0.1275 51.507222222),2005,2010,Labour Party
52,Dawn Primarolo,London,(-0.1275 51.507222222),1997,2001,Labour Party
55,Dawn Primarolo,London,(-0.1275 51.507222222),2010,2015,Labour Party
53,Dawn Primarolo,London,(-0.1275 51.507222222),2001,2005,Labour Party
58,Bridget Phillipson,Gateshead,(-1.6 54.95),2019,2024,Labour Party
55,Bridget Phillipson,Gateshead,(-1.6 54.95),2010,2015,Labour Party
56,Bridget Phillipson,Gateshead,(-1.6 54.95),2015,2017,Labour Party
57,Bridget Phillipson,Gateshead,(-1.6 54.95),2017,2019,Labour Party
58,Toby Perkins,Reading,(-0.973055555 51.454166666),2019,2024,Labour Party
56,Toby Perkins,Reading,(-0.973055555 51.454166666),2015,2017,Labour Party
55,Toby Perkins,Reading,(-0.973055555 51.454166666),2010,2015,Labour Party
57,Toby Perkins,Reading,(-0.973055555 51.454166666),2017,2019,Labour Party
55,Teresa Pearce,Southport,(-3.008055555 53.646944444),2010,2015,Labour Party
56,Teresa Pearce,Southport,(-3.008055555 53.646944444),2015,2017,Labour Party
57,Teresa Pearce,Southport,(-3.008055555 53.646944444),2017,2019,Labour Party
55,Albert Owen,Holyhead,(-4.633333333 53.316666666),2010,2015,Labour Party
54,Albert Owen,Holyhead,(-4.633333333 53.316666666),2005,2010,Labour Party
53,Albert Owen,Holyhead,(-4.633333333 53.316666666),2001,2005,Labour Party
57,Albert Owen,Holyhead,(-4.633333333 53.316666666),2017,2019,Labour Party
56,Albert Owen,Holyhead,(-4.633333333 53.316666666),2015,2017,Labour Party
52,Sandra Osborne,Paisley,(-4.423888888 55.845555555),1997,2001,Labour Party
54,Sandra Osborne,Paisley,(-4.423888888 55.845555555),2005,2010,Labour Party
48,"Bob Mellish, Baron Mellish",Deptford,(-0.0265 51.478),1979,1982,Liberal Democrats
48,"Bob Mellish, Baron Mellish",Deptford,(-0.0265 51.478),1982,1982,Liberal Democrats
45,"Bob Mellish, Baron Mellish",Deptford,(-0.0265 51.478),1970,1974,Liberal Democrats
46,"Bob Mellish, Baron Mellish",Deptford,(-0.0265 51.478),1974,1974,Liberal Democrats
47,"Bob Mellish, Baron Mellish",Deptford,(-0.0265 51.478),1974,1979,Liberal Democrats
40,"Bob Mellish, Baron Mellish",Deptford,(-0.0265 51.478),1951,1955,Liberal Democrats
43,"Bob Mellish, Baron Mellish",Deptford,(-0.0265 51.478),1964,1966,Liberal Democrats
44,"Bob Mellish, Baron Mellish",Deptford,(-0.0265 51.478),1966,1970,Liberal Democrats
42,"Bob Mellish, Baron Mellish",Deptford,(-0.0265 51.478),1959,1964,Liberal Democrats
41,"Bob Mellish, Baron Mellish",Deptford,(-0.0265 51.478),1955,1959,Liberal Democrats
39,"Bob Mellish, Baron Mellish",Deptford,(-0.0265 51.478),1950,1951,Liberal Democrats
38,"Bob Mellish, Baron Mellish",Deptford,(-0.0265 51.478),1946,1950,Liberal Democrats
53,Patsy Calton,Somerset,(-3.0 51.3),2001,2005,Liberal Democrats
54,Patsy Calton,Somerset,(-3.0 51.3),2005,2005,Liberal Democrats
50,Brian Sedgemore,Exmouth,(-3.413 50.62),1987,1992,Liberal Democrats
49,Brian Sedgemore,Exmouth,(-3.413 50.62),1983,1987,Liberal Democrats
51,Brian Sedgemore,Exmouth,(-3.413 50.62),1992,1997,Liberal Democrats
47,Brian Sedgemore,Exmouth,(-3.413 50.62),1974,1979,Liberal Democrats
46,Brian Sedgemore,Exmouth,(-3.413 50.62),1974,1974,Liberal Democrats
52,Brian Sedgemore,Exmouth,(-3.413 50.62),1997,2001,Liberal Democrats
53,Brian Sedgemore,Exmouth,(-3.413 50.62),2001,2005,Liberal Democrats
29,James Fortescue Flannery,Liverpool,(-2.991666666 53.407222222),1910,1910,Liberal Unionist Party
30,James Fortescue Flannery,Liverpool,(-2.991666666 53.407222222),1910,1918,Liberal Unionist Party
31,James Fortescue Flannery,Liverpool,(-2.991666666 53.407222222),1918,1922,Liberal Unionist Party
27,James Fortescue Flannery,Liverpool,(-2.991666666 53.407222222),1900,1906,Liberal Unionist Party
26,James Fortescue Flannery,Liverpool,(-2.991666666 53.407222222),1895,1900,Liberal Unionist Party
41,"James Stuart, 1st Viscount Stuart of Findhorn",Edinburgh,(-3.189166666 55.953333333),1955,1959,Unionist Party
37,"James Stuart, 1st Viscount Stuart of Findhorn",Edinburgh,(-3.189166666 55.953333333),1935,1945,Unionist Party
39,"James Stuart, 1st Viscount Stuart of Findhorn",Edinburgh,(-3.189166666 55.953333333),1950,1951,Unionist Party
34,"James Stuart, 1st Viscount Stuart of Findhorn",Edinburgh,(-3.189166666 55.953333333),1924,1929,Unionist Party
40,"James Stuart, 1st Viscount Stuart of Findhorn",Edinburgh,(-3.189166666 55.953333333),1951,1955,Unionist Party
38,"James Stuart, 1st Viscount Stuart of Findhorn",Edinburgh,(-3.189166666 55.953333333),1945,1950,Unionist Party
36,"James Stuart, 1st Viscount Stuart of Findhorn",Edinburgh,(-3.189166666 55.953333333),1931,1935,Unionist Party
35,"James Stuart, 1st Viscount Stuart of Findhorn",Edinburgh,(-3.189166666 55.953333333),1929,1931,Unionist Party
33,"James Stuart, 1st Viscount Stuart of Findhorn",Edinburgh,(-3.189166666 55.953333333),1923,1924,Unionist Party
50,Jim Sillars,Ayr,(-4.627777777 55.463888888),1988,1992,Scottish Labour Party
47,Jim Sillars,Ayr,(-4.627777777 55.463888888),1974,1976,Scottish Labour Party
47,Jim Sillars,Ayr,(-4.627777777 55.463888888),1976,1979,Scottish Labour Party
44,Jim Sillars,Ayr,(-4.627777777 55.463888888),1970,1970,Scottish Labour Party
45,Jim Sillars,Ayr,(-4.627777777 55.463888888),1970,1974,Scottish Labour Party
46,Jim Sillars,Ayr,(-4.627777777 55.463888888),1974,1974,Scottish Labour Party
6,Henry Grattan,Dublin,(-6.260277777 53.349722222),1818,1820,Whigs
7,Henry Grattan,Dublin,(-6.260277777 53.349722222),1820,1820,Whigs
5,Henry Grattan,Dublin,(-6.260277777 53.349722222),1812,1818,Whigs
4,Henry Grattan,Dublin,(-6.260277777 53.349722222),1807,1812,Whigs
3,Henry Grattan,Dublin,(-6.260277777 53.349722222),1806,1807,Whigs
2,Henry Grattan,Dublin,(-6.260277777 53.349722222),1805,1806,Whigs
6,"Robert Stewart, Viscount Castlereagh",Dublin,(-6.260277777 53.349722222),1818,1820,Whigs
7,"Robert Stewart, Viscount Castlereagh",Dublin,(-6.260277777 53.349722222),1820,1821,Whigs
5,"Robert Stewart, Viscount Castlereagh",Dublin,(-6.260277777 53.349722222),1812,1818,Whigs
1,"Robert Stewart, Viscount Castlereagh",Dublin,(-6.260277777 53.349722222),1801,1802,Whigs
4,"Robert Stewart, Viscount Castlereagh",Dublin,(-6.260277777 53.349722222),1807,1812,Whigs
3,"Robert Stewart, Viscount Castlereagh",Dublin,(-6.260277777 53.349722222),1806,1807,Whigs
2,"Robert Stewart, Viscount Castlereagh",Dublin,(-6.260277777 53.349722222),1806,1806,Whigs
2,"Robert Stewart, Viscount Castlereagh",Dublin,(-6.260277777 53.349722222),1802,1805,Whigs
10,"Thomas Denman, 1st Baron Denman",London,(-0.1275 51.507222222),1831,1832,Whigs
6,"Thomas Denman, 1st Baron Denman",London,(-0.1275 51.507222222),1818,1820,Whigs
9,"Thomas Denman, 1st Baron Denman",London,(-0.1275 51.507222222),1830,1831,Whigs
7,"Thomas Denman, 1st Baron Denman",London,(-0.1275 51.507222222),1820,1826,Whigs
9,"Henry Brougham, 1st Baron Brougham and Vaux",Cowgate,(-3.18833 55.9486),1830,1830,Whigs
9,"Henry Brougham, 1st Baron Brougham and Vaux",Cowgate,(-3.18833 55.9486),1830,1830,Whigs
7,"Henry Brougham, 1st Baron Brougham and Vaux",Cowgate,(-3.18833 55.9486),1820,1826,Whigs
8,"Henry Brougham, 1st Baron Brougham and Vaux",Cowgate,(-3.18833 55.9486),1826,1830,Whigs
6,"Henry Brougham, 1st Baron Brougham and Vaux",Cowgate,(-3.18833 55.9486),1818,1820,Whigs
8,"Henry Brougham, 1st Baron Brougham and Vaux",Cowgate,(-3.18833 55.9486),1830,1830,Whigs
5,"Henry Brougham, 1st Baron Brougham and Vaux",Cowgate,(-3.18833 55.9486),1815,1818,Whigs
4,"Henry Brougham, 1st Baron Brougham and Vaux",Cowgate,(-3.18833 55.9486),1810,1812,Whigs
50,Charles Kennedy,Inverness,(-4.225833333 57.483888888),1988,1992,Social Democratic Party
50,Charles Kennedy,Inverness,(-4.225833333 57.483888888),1987,1988,Social Democratic Party
51,Charles Kennedy,Inverness,(-4.225833333 57.483888888),1992,1997,Social Democratic Party
49,Charles Kennedy,Inverness,(-4.225833333 57.483888888),1983,1987,Social Democratic Party
52,Charles Kennedy,Inverness,(-4.225833333 57.483888888),1997,2001,Social Democratic Party
53,Charles Kennedy,Inverness,(-4.225833333 57.483888888),2001,2005,Social Democratic Party
55,Charles Kennedy,Inverness,(-4.225833333 57.483888888),2010,2015,Social Democratic Party
54,Charles Kennedy,Inverness,(-4.225833333 57.483888888),2005,2010,Social Democratic Party
49,David Owen,Plympton,(-4.051 50.386),1983,1987,Social Democratic Party
50,David Owen,Plympton,(-4.051 50.386),1988,1990,Social Democratic Party
50,David Owen,Plympton,(-4.051 50.386),1987,1988,Social Democratic Party
50,David Owen,Plympton,(-4.051 50.386),1990,1992,Social Democratic Party
47,David Owen,Plympton,(-4.051 50.386),1974,1979,Social Democratic Party
46,David Owen,Plympton,(-4.051 50.386),1974,1974,Social Democratic Party
45,David Owen,Plympton,(-4.051 50.386),1970,1974,Social Democratic Party
44,David Owen,Plympton,(-4.051 50.386),1966,1970,Social Democratic Party
48,David Owen,Plympton,(-4.051 50.386),1979,1981,Social Democratic Party
48,David Owen,Plympton,(-4.051 50.386),1981,1983,Social Democratic Party
47,Gwynfor Evans,Barry,(-3.2667 51.4064),1974,1979,Plaid Cymru
44,Gwynfor Evans,Barry,(-3.2667 51.4064),1966,1970,Plaid Cymru
48,Shirley Williams,London,(-0.1275 51.507222222),1981,1983,Social Democratic Party
43,Shirley Williams,London,(-0.1275 51.507222222),1964,1966,Social Democratic Party
46,Shirley Williams,London,(-0.1275 51.507222222),1974,1974,Social Democratic Party
47,Shirley Williams,London,(-0.1275 51.507222222),1974,1979,Social Democratic Party
44,Shirley Williams,London,(-0.1275 51.507222222),1966,1970,Social Democratic Party
45,Shirley Williams,London,(-0.1275 51.507222222),1970,1974,Social Democratic Party
50,Jonathan Aitken,Dublin,(-6.260277777 53.349722222),1987,1992,UK Independence Party
51,Jonathan Aitken,Dublin,(-6.260277777 53.349722222),1992,1997,UK Independence Party
48,Jonathan Aitken,Dublin,(-6.260277777 53.349722222),1979,1983,UK Independence Party
47,Jonathan Aitken,Dublin,(-6.260277777 53.349722222),1974,1979,UK Independence Party
49,Jonathan Aitken,Dublin,(-6.260277777 53.349722222),1983,1987,UK Independence Party
46,Jonathan Aitken,Dublin,(-6.260277777 53.349722222),1974,1974,UK Independence Party
6,"Robert Stewart, Viscount Castlereagh",Dublin,(-6.260277777 53.349722222),1818,1820,Tories
7,"Robert Stewart, Viscount Castlereagh",Dublin,(-6.260277777 53.349722222),1820,1821,Tories
5,"Robert Stewart, Viscount Castlereagh",Dublin,(-6.260277777 53.349722222),1812,1818,Tories
1,"Robert Stewart, Viscount Castlereagh",Dublin,(-6.260277777 53.349722222),1801,1802,Tories
4,"Robert Stewart, Viscount Castlereagh",Dublin,(-6.260277777 53.349722222),1807,1812,Tories
3,"Robert Stewart, Viscount Castlereagh",Dublin,(-6.260277777 53.349722222),1806,1807,Tories
2,"Robert Stewart, Viscount Castlereagh",Dublin,(-6.260277777 53.349722222),1806,1806,Tories
2,"Robert Stewart, Viscount Castlereagh",Dublin,(-6.260277777 53.349722222),1802,1805,Tories
8,"John Copley, 1st Baron Lyndhurst",Boston,(-71.057777777 42.360277777),1826,1827,Tories
5,"John Copley, 1st Baron Lyndhurst",Boston,(-71.057777777 42.360277777),1818,1818,Tories
7,"John Copley, 1st Baron Lyndhurst",Boston,(-71.057777777 42.360277777),1820,1826,Tories
6,"John Copley, 1st Baron Lyndhurst",Boston,(-71.057777777 42.360277777),1818,1820,Tories
31,Eamonn Duggan,Richhill,(-6.551 54.372),1918,1922,Fine Gael
43,Enoch Powell,Birmingham,(-1.9025 52.48),1964,1966,Ulster Unionist Party
49,Enoch Powell,Birmingham,(-1.9025 52.48),1986,1987,Ulster Unionist Party
49,Enoch Powell,Birmingham,(-1.9025 52.48),1983,1985,Ulster Unionist Party
47,Enoch Powell,Birmingham,(-1.9025 52.48),1974,1979,Ulster Unionist Party
41,Enoch Powell,Birmingham,(-1.9025 52.48),1955,1959,Ulster Unionist Party
45,Enoch Powell,Birmingham,(-1.9025 52.48),1970,1974,Ulster Unionist Party
48,Enoch Powell,Birmingham,(-1.9025 52.48),1979,1983,Ulster Unionist Party
44,Enoch Powell,Birmingham,(-1.9025 52.48),1966,1970,Ulster Unionist Party
42,Enoch Powell,Birmingham,(-1.9025 52.48),1959,1964,Ulster Unionist Party
40,Enoch Powell,Birmingham,(-1.9025 52.48),1951,1955,Ulster Unionist Party
39,Enoch Powell,Birmingham,(-1.9025 52.48),1950,1951,Ulster Unionist Party
43,John Silkin,London,(-0.1275 51.507222222),1964,1966,Labour Party
47,John Silkin,London,(-0.1275 51.507222222),1974,1979,Labour Party
44,John Silkin,London,(-0.1275 51.507222222),1966,1970,Labour Party
42,John Silkin,London,(-0.1275 51.507222222),1963,1964,Labour Party
45,John Silkin,London,(-0.1275 51.507222222),1970,1974,Labour Party
50,John Smith,Penarth,(-3.17 51.43),1989,1992,Labour Party
53,John Smith,Penarth,(-3.17 51.43),2001,2005,Labour Party
52,John Smith,Penarth,(-3.17 51.43),1997,2001,Labour Party
54,John Smith,Penarth,(-3.17 51.43),2005,2010,Labour Party
35,John Clarke,Jarrow,(-1.49 54.981388888),1929,1931,Labour Party
42,John Timmons,North Lanarkshire,(-3.922 55.829),1959,1964,Labour Party
39,John Timmons,North Lanarkshire,(-3.922 55.829),1950,1951,Labour Party
40,John Timmons,North Lanarkshire,(-3.922 55.829),1951,1955,Labour Party
41,John Timmons,North Lanarkshire,(-3.922 55.829),1955,1959,Labour Party
38,John Timmons,North Lanarkshire,(-3.922 55.829),1945,1950,Labour Party
58,Virendra Sharma,Mandhali,(75.8253407 31.1928783),2019,2024,Labour Party
56,Virendra Sharma,Mandhali,(75.8253407 31.1928783),2015,2017,Labour Party
55,Virendra Sharma,Mandhali,(75.8253407 31.1928783),2010,2015,Labour Party
54,Virendra Sharma,Mandhali,(75.8253407 31.1928783),2007,2010,Labour Party
57,Virendra Sharma,Mandhali,(75.8253407 31.1928783),2017,2019,Labour Party
53,Dai Havard,Merthyr Tydfil,(-3.3779499 51.747263),2001,2005,Labour Party
55,Dai Havard,Merthyr Tydfil,(-3.3779499 51.747263),2010,2015,Labour Party
54,Dai Havard,Merthyr Tydfil,(-3.3779499 51.747263),2005,2010,Labour Party
55,Alison Seabeck,Dagenham,(0.1422 51.5397),2010,2015,Labour Party
54,Alison Seabeck,Dagenham,(0.1422 51.5397),2005,2010,Labour Party
49,Peter Robinson,Belfast,(-5.93 54.596388888),1983,1985,Democratic Unionist Party
49,Peter Robinson,Belfast,(-5.93 54.596388888),1986,1987,Democratic Unionist Party
50,Peter Robinson,Belfast,(-5.93 54.596388888),1987,1992,Democratic Unionist Party
51,Peter Robinson,Belfast,(-5.93 54.596388888),1992,1997,Democratic Unionist Party
48,Peter Robinson,Belfast,(-5.93 54.596388888),1979,1983,Democratic Unionist Party
52,Peter Robinson,Belfast,(-5.93 54.596388888),1997,2001,Democratic Unionist Party
53,Peter Robinson,Belfast,(-5.93 54.596388888),2001,2005,Democratic Unionist Party
54,Peter Robinson,Belfast,(-5.93 54.596388888),2005,2010,Democratic Unionist Party
54,Iris Robinson,Belfast,(-5.93 54.596388888),2005,2010,Democratic Unionist Party
53,Iris Robinson,Belfast,(-5.93 54.596388888),2001,2005,Democratic Unionist Party
58,Stephen Crabb,Inverness,(-4.225833333 57.483888888),2019,2024,Conservative Party
56,Stephen Crabb,Inverness,(-4.225833333 57.483888888),2015,2017,Conservative Party
55,Stephen Crabb,Inverness,(-4.225833333 57.483888888),2010,2015,Conservative Party
57,Stephen Crabb,Inverness,(-4.225833333 57.483888888),2017,2019,Conservative Party
54,Stephen Crabb,Inverness,(-4.225833333 57.483888888),2005,2010,Conservative Party
58,Tracey Crouch,Ashford,(0.8676 51.1465),2019,2024,Conservative Party
55,Tracey Crouch,Ashford,(0.8676 51.1465),2010,2015,Conservative Party
56,Tracey Crouch,Ashford,(0.8676 51.1465),2015,2017,Conservative Party
57,Tracey Crouch,Ashford,(0.8676 51.1465),2017,2019,Conservative Party
58,David Davies,London Borough of Newham,(0.033333333 51.516666666),2019,2024,Conservative Party
54,David Davies,London Borough of Newham,(0.033333333 51.516666666),2005,2010,Conservative Party
55,David Davies,London Borough of Newham,(0.033333333 51.516666666),2010,2015,Conservative Party
56,David Davies,London Borough of Newham,(0.033333333 51.516666666),2015,2017,Conservative Party
57,David Davies,London Borough of Newham,(0.033333333 51.516666666),2017,2019,Conservative Party
55,Glyn Davies,Welshpool,(-3.14725 52.659661111),2010,2015,Conservative Party
56,Glyn Davies,Welshpool,(-3.14725 52.659661111),2015,2017,Conservative Party
57,Glyn Davies,Welshpool,(-3.14725 52.659661111),2017,2019,Conservative Party
51,Ann Widdecombe,Bath,(-2.358611 51.381389),1992,1997,Conservative Party
50,Ann Widdecombe,Bath,(-2.358611 51.381389),1987,1992,Conservative Party
52,Ann Widdecombe,Bath,(-2.358611 51.381389),1997,2001,Conservative Party
54,Ann Widdecombe,Bath,(-2.358611 51.381389),2005,2010,Conservative Party
53,Ann Widdecombe,Bath,(-2.358611 51.381389),2001,2005,Conservative Party
30,Halford Mackinder,Gainsborough,(-0.7732 53.4016),1910,1918,Conservative Party
29,Halford Mackinder,Gainsborough,(-0.7732 53.4016),1910,1910,Conservative Party
31,Halford Mackinder,Gainsborough,(-0.7732 53.4016),1918,1922,Conservative Party
58,Philip Davies,Doncaster,(-1.1325 53.522777777),2019,2024,Conservative Party
54,Philip Davies,Doncaster,(-1.1325 53.522777777),2005,2010,Conservative Party
56,Philip Davies,Doncaster,(-1.1325 53.522777777),2015,2017,Conservative Party
57,Philip Davies,Doncaster,(-1.1325 53.522777777),2017,2019,Conservative Party
55,Philip Davies,Doncaster,(-1.1325 53.522777777),2010,2015,Conservative Party
58,David Davis,York,(-1.083333333 53.95),2019,2024,Conservative Party
51,David Davis,York,(-1.083333333 53.95),1992,1997,Conservative Party
50,David Davis,York,(-1.083333333 53.95),1987,1992,Conservative Party
52,David Davis,York,(-1.083333333 53.95),1997,2001,Conservative Party
54,David Davis,York,(-1.083333333 53.95),2005,2008,Conservative Party
54,David Davis,York,(-1.083333333 53.95),2008,2010,Conservative Party
55,David Davis,York,(-1.083333333 53.95),2010,2015,Conservative Party
56,David Davis,York,(-1.083333333 53.95),2015,2017,Conservative Party
53,David Davis,York,(-1.083333333 53.95),2001,2005,Conservative Party
57,David Davis,York,(-1.083333333 53.95),2017,2019,Conservative Party
55,Nick de Bois,Ely,(0.262222222 52.398055555),2010,2015,Conservative Party
58,Caroline Dinenage,Portsmouth,(-1.087222222 50.805833333),2019,2024,Conservative Party
57,Caroline Dinenage,Portsmouth,(-1.087222222 50.805833333),2017,2019,Conservative Party
